timestamp,apid,satellite,subsystem,metric_name,metric_value,status
2026-04-16 06:06:00,104,Sat-A,adcs,gyro_rate_dps,0.0515,NOMINAL
2026-04-16 06:07:00,104,Sat-A,adcs,reaction_wheel_rpm,2727.0,NOMINAL
2026-04-16 06:07:00,104,Sat-A,adcs,magnetometer_nt,327.1,NOMINAL
2026-04-16 06:07:00,104,Sat-A,adcs,attitude_error_deg,0.901,NOMINAL
2026-04-16 06:07:00,104,Sat-A,adcs,gyro_rate_dps,0.088,NOMINAL
2026-04-16 06:08:00,104,Sat-A,adcs,reaction_wheel_rpm,2700.0,NOMINAL
2026-04-16 06:08:00,104,Sat-A,adcs,magnetometer_nt,309.5,NOMINAL
2026-04-16 06:08:00,104,Sat-A,adcs,attitude_error_deg,0.724,NOMINAL
2026-04-16 06:08:00,104,Sat-A,adcs,gyro_rate_dps,0.1029,NOMINAL
2026-04-16 06:09:00,104,Sat-A,adcs,reaction_wheel_rpm,2742.0,NOMINAL
2026-04-16 06:09:00,104,Sat-A,adcs,magnetometer_nt,296.0,NOMINAL
2026-04-16 06:09:00,104,Sat-A,adcs,attitude_error_deg,0.564,NOMINAL
2026-04-16 06:09:00,104,Sat-A,adcs,gyro_rate_dps,0.1614,NOMINAL
2026-04-16 06:10:00,104,Sat-A,adcs,reaction_wheel_rpm,2835.0,NOMINAL
2026-04-16 06:10:00,104,Sat-A,adcs,magnetometer_nt,266.0,NOMINAL
2026-04-16 06:10:00,104,Sat-A,adcs,attitude_error_deg,0.333,NOMINAL
2026-04-16 06:10:00,104,Sat-A,adcs,gyro_rate_dps,0.1845,NOMINAL
2026-04-16 06:11:00,104,Sat-A,adcs,reaction_wheel_rpm,2989.0,NOMINAL
2026-04-16 06:11:00,104,Sat-A,adcs,magnetometer_nt,231.9,NOMINAL
2026-04-16 06:11:00,104,Sat-A,adcs,attitude_error_deg,0.1,NOMINAL
2026-04-16 06:11:00,104,Sat-A,adcs,gyro_rate_dps,0.2303,NOMINAL
2026-04-16 06:12:00,104,Sat-A,adcs,reaction_wheel_rpm,3178.0,NOMINAL
2026-04-16 06:12:00,104,Sat-A,adcs,magnetometer_nt,206.1,NOMINAL
2026-04-16 06:12:00,104,Sat-A,adcs,attitude_error_deg,0.017,NOMINAL
2026-04-16 06:12:00,104,Sat-A,adcs,gyro_rate_dps,0.2559,NOMINAL
2026-04-16 06:13:00,104,Sat-A,adcs,reaction_wheel_rpm,3398.0,NOMINAL
2026-04-16 06:13:00,104,Sat-A,adcs,magnetometer_nt,178.0,NOMINAL
2026-04-16 06:13:00,104,Sat-A,adcs,attitude_error_deg,0.154,NOMINAL
2026-04-16 06:13:00,104,Sat-A,adcs,gyro_rate_dps,0.2616,NOMINAL
2026-04-16 06:14:00,104,Sat-A,adcs,reaction_wheel_rpm,3610.0,NOMINAL
2026-04-16 06:14:00,104,Sat-A,adcs,magnetometer_nt,148.8,NOMINAL
2026-04-16 06:14:00,104,Sat-A,adcs,attitude_error_deg,0.225,NOMINAL
2026-04-16 06:14:00,104,Sat-A,adcs,gyro_rate_dps,0.2657,NOMINAL
2026-04-16 06:15:00,104,Sat-A,adcs,reaction_wheel_rpm,3823.0,NOMINAL
2026-04-16 06:15:00,104,Sat-A,adcs,magnetometer_nt,113.4,NOMINAL
2026-04-16 06:15:00,104,Sat-A,adcs,attitude_error_deg,0.043,NOMINAL
2026-04-16 06:15:00,104,Sat-A,adcs,gyro_rate_dps,0.2364,NOMINAL
2026-04-16 06:16:00,104,Sat-A,adcs,reaction_wheel_rpm,4014.0,NOMINAL
2026-04-16 06:16:00,104,Sat-A,adcs,magnetometer_nt,90.2,NOMINAL
2026-04-16 06:16:00,104,Sat-A,adcs,attitude_error_deg,0.123,NOMINAL
2026-04-16 06:16:00,104,Sat-A,adcs,gyro_rate_dps,0.2192,NOMINAL
2026-04-16 06:17:00,104,Sat-A,adcs,reaction_wheel_rpm,4160.0,NOMINAL
2026-04-16 06:17:00,104,Sat-A,adcs,magnetometer_nt,53.2,NOMINAL
2026-04-16 06:17:00,104,Sat-A,adcs,attitude_error_deg,0.37,NOMINAL
2026-04-16 06:17:00,104,Sat-A,adcs,gyro_rate_dps,0.1827,NOMINAL
2026-04-16 06:18:00,104,Sat-A,adcs,reaction_wheel_rpm,4260.0,NOMINAL
2026-04-16 06:18:00,104,Sat-A,adcs,magnetometer_nt,24.6,NOMINAL
2026-04-16 06:18:00,104,Sat-A,adcs,attitude_error_deg,0.53,NOMINAL
2026-04-16 06:18:00,104,Sat-A,adcs,gyro_rate_dps,0.144,NOMINAL
2026-04-16 06:19:00,104,Sat-A,adcs,reaction_wheel_rpm,4307.0,NOMINAL
2026-04-16 06:19:00,104,Sat-A,adcs,magnetometer_nt,-4.1,NOMINAL
2026-04-16 06:19:00,104,Sat-A,adcs,attitude_error_deg,0.714,NOMINAL
2026-04-16 06:19:00,104,Sat-A,adcs,gyro_rate_dps,0.1147,NOMINAL
2026-04-16 06:20:00,104,Sat-A,adcs,reaction_wheel_rpm,4263.0,NOMINAL
2026-04-16 06:20:00,104,Sat-A,adcs,magnetometer_nt,-48.4,NOMINAL
2026-04-16 06:20:00,104,Sat-A,adcs,attitude_error_deg,0.853,NOMINAL
2026-04-16 06:20:00,104,Sat-A,adcs,gyro_rate_dps,0.0779,NOMINAL
2026-04-16 06:21:00,104,Sat-A,adcs,reaction_wheel_rpm,4188.0,NOMINAL
2026-04-16 06:21:00,104,Sat-A,adcs,magnetometer_nt,-74.1,NOMINAL
2026-04-16 06:21:00,104,Sat-A,adcs,attitude_error_deg,0.705,NOMINAL
2026-04-16 06:21:00,104,Sat-A,adcs,gyro_rate_dps,0.0699,NOMINAL
2026-04-16 06:22:00,104,Sat-A,adcs,reaction_wheel_rpm,4047.0,NOMINAL
2026-04-16 06:22:00,104,Sat-A,adcs,magnetometer_nt,-100.0,NOMINAL
2026-04-16 06:22:00,104,Sat-A,adcs,attitude_error_deg,0.601,NOMINAL
2026-04-16 06:22:00,104,Sat-A,adcs,gyro_rate_dps,0.0522,NOMINAL
2026-04-16 06:23:00,104,Sat-A,adcs,reaction_wheel_rpm,3882.0,NOMINAL
2026-04-16 06:23:00,104,Sat-A,adcs,magnetometer_nt,-132.8,NOMINAL
2026-04-16 06:23:00,104,Sat-A,adcs,attitude_error_deg,0.431,NOMINAL
2026-04-16 06:23:00,104,Sat-A,adcs,gyro_rate_dps,0.0384,NOMINAL
2026-04-16 06:24:00,104,Sat-A,adcs,reaction_wheel_rpm,3668.0,NOMINAL
2026-04-16 06:24:00,104,Sat-A,adcs,magnetometer_nt,-165.7,NOMINAL
2026-04-16 06:24:00,104,Sat-A,adcs,attitude_error_deg,0.036,NOMINAL
2026-04-16 06:24:00,104,Sat-A,adcs,gyro_rate_dps,0.0644,NOMINAL
2026-04-16 06:25:00,104,Sat-A,adcs,reaction_wheel_rpm,3446.0,NOMINAL
2026-04-16 06:25:00,104,Sat-A,adcs,magnetometer_nt,-190.5,NOMINAL
2026-04-16 06:25:00,104,Sat-A,adcs,attitude_error_deg,0.097,NOMINAL
2026-04-16 06:25:00,104,Sat-A,adcs,gyro_rate_dps,0.0779,NOMINAL
2026-04-16 06:26:00,104,Sat-A,adcs,reaction_wheel_rpm,3230.0,NOMINAL
2026-04-16 06:26:00,104,Sat-A,adcs,magnetometer_nt,-214.8,NOMINAL
2026-04-16 06:26:00,104,Sat-A,adcs,attitude_error_deg,0.217,NOMINAL
2026-04-16 06:26:00,104,Sat-A,adcs,gyro_rate_dps,0.1273,NOMINAL
2026-04-16 06:27:00,104,Sat-A,adcs,reaction_wheel_rpm,3029.0,NOMINAL
2026-04-16 06:27:00,104,Sat-A,adcs,magnetometer_nt,-250.9,NOMINAL
2026-04-16 06:27:00,104,Sat-A,adcs,attitude_error_deg,0.19,NOMINAL
2026-04-16 06:27:00,104,Sat-A,adcs,gyro_rate_dps,0.1458,NOMINAL
2026-04-16 06:28:00,104,Sat-A,adcs,reaction_wheel_rpm,2862.0,NOMINAL
2026-04-16 06:28:00,104,Sat-A,adcs,magnetometer_nt,-262.8,NOMINAL
2026-04-16 06:28:00,104,Sat-A,adcs,attitude_error_deg,0.038,NOMINAL
2026-04-16 06:28:00,104,Sat-A,adcs,gyro_rate_dps,0.1954,NOMINAL
2026-04-16 06:29:00,104,Sat-A,adcs,reaction_wheel_rpm,2760.0,NOMINAL
2026-04-16 06:29:00,104,Sat-A,adcs,magnetometer_nt,-288.3,NOMINAL
2026-04-16 06:29:00,104,Sat-A,adcs,attitude_error_deg,0.145,NOMINAL
2026-04-16 06:29:00,104,Sat-A,adcs,gyro_rate_dps,0.2161,NOMINAL
2026-04-16 06:30:00,104,Sat-A,adcs,reaction_wheel_rpm,2711.0,NOMINAL
2026-04-16 06:30:00,104,Sat-A,adcs,magnetometer_nt,-316.9,NOMINAL
2026-04-16 06:30:00,104,Sat-A,adcs,attitude_error_deg,0.454,NOMINAL
2026-04-16 06:30:00,104,Sat-A,adcs,gyro_rate_dps,0.2444,NOMINAL
2026-04-16 06:31:00,104,Sat-A,adcs,reaction_wheel_rpm,2715.0,NOMINAL
2026-04-16 06:31:00,104,Sat-A,adcs,magnetometer_nt,-345.0,NOMINAL
2026-04-16 06:31:00,104,Sat-A,adcs,attitude_error_deg,0.657,NOMINAL
2026-04-16 06:31:00,104,Sat-A,adcs,gyro_rate_dps,0.2385,NOMINAL
2026-04-16 06:32:00,104,Sat-A,adcs,reaction_wheel_rpm,2788.0,NOMINAL
2026-04-16 06:32:00,104,Sat-A,adcs,magnetometer_nt,-354.9,NOMINAL
2026-04-16 06:32:00,104,Sat-A,adcs,attitude_error_deg,0.778,NOMINAL
2026-04-16 06:32:00,104,Sat-A,adcs,gyro_rate_dps,0.2333,NOMINAL
2026-04-16 06:33:00,104,Sat-A,adcs,reaction_wheel_rpm,2917.0,NOMINAL
2026-04-16 06:33:00,104,Sat-A,adcs,magnetometer_nt,-379.1,NOMINAL
2026-04-16 06:33:00,104,Sat-A,adcs,attitude_error_deg,0.787,NOMINAL
2026-04-16 06:33:00,104,Sat-A,adcs,gyro_rate_dps,0.2322,NOMINAL
2026-04-16 06:34:00,104,Sat-A,adcs,reaction_wheel_rpm,3068.0,NOMINAL
2026-04-16 06:34:00,104,Sat-A,adcs,magnetometer_nt,-391.6,NOMINAL
2026-04-16 06:34:00,104,Sat-A,adcs,attitude_error_deg,0.766,NOMINAL
2026-04-16 06:34:00,104,Sat-A,adcs,gyro_rate_dps,0.2214,NOMINAL
2026-04-16 06:35:00,104,Sat-A,adcs,reaction_wheel_rpm,3278.0,NOMINAL
2026-04-16 06:35:00,104,Sat-A,adcs,magnetometer_nt,-411.1,NOMINAL
2026-04-16 06:35:00,104,Sat-A,adcs,attitude_error_deg,0.579,NOMINAL
2026-04-16 06:35:00,104,Sat-A,adcs,gyro_rate_dps,0.1913,NOMINAL
2026-04-16 06:36:00,104,Sat-A,adcs,reaction_wheel_rpm,3505.0,NOMINAL
2026-04-16 06:36:00,104,Sat-A,adcs,magnetometer_nt,-418.6,NOMINAL
2026-04-16 06:36:00,104,Sat-A,adcs,attitude_error_deg,0.29,NOMINAL
2026-04-16 06:36:00,104,Sat-A,adcs,gyro_rate_dps,0.139,NOMINAL
2026-04-16 06:37:00,104,Sat-A,adcs,reaction_wheel_rpm,3718.0,NOMINAL
2026-04-16 06:37:00,104,Sat-A,adcs,magnetometer_nt,-436.2,NOMINAL
2026-04-16 06:37:00,104,Sat-A,adcs,attitude_error_deg,0.136,NOMINAL
2026-04-16 06:37:00,104,Sat-A,adcs,gyro_rate_dps,0.1056,NOMINAL
2026-04-16 06:38:00,104,Sat-A,adcs,reaction_wheel_rpm,3923.0,NOMINAL
2026-04-16 06:38:00,104,Sat-A,adcs,magnetometer_nt,-451.4,NOMINAL
2026-04-16 06:38:00,104,Sat-A,adcs,attitude_error_deg,0.253,NOMINAL
2026-04-16 06:38:00,104,Sat-A,adcs,gyro_rate_dps,0.0842,NOMINAL
2026-04-16 06:39:00,104,Sat-A,adcs,reaction_wheel_rpm,4096.0,NOMINAL
2026-04-16 06:39:00,104,Sat-A,adcs,magnetometer_nt,-444.5,NOMINAL
2026-04-16 06:39:00,104,Sat-A,adcs,attitude_error_deg,0.14,NOMINAL
2026-04-16 06:39:00,104,Sat-A,adcs,gyro_rate_dps,0.08,NOMINAL
2026-04-16 06:40:00,104,Sat-A,adcs,reaction_wheel_rpm,4222.0,NOMINAL
2026-04-16 06:40:00,104,Sat-A,adcs,magnetometer_nt,-447.6,NOMINAL
2026-04-16 06:40:00,104,Sat-A,adcs,attitude_error_deg,0.211,NOMINAL
2026-04-16 06:40:00,104,Sat-A,adcs,gyro_rate_dps,0.0442,NOMINAL
2026-04-16 06:41:00,104,Sat-A,adcs,reaction_wheel_rpm,4287.0,NOMINAL
2026-04-16 06:41:00,104,Sat-A,adcs,magnetometer_nt,-451.8,NOMINAL
2026-04-16 06:41:00,104,Sat-A,adcs,attitude_error_deg,0.07,NOMINAL
2026-04-16 06:41:00,104,Sat-A,adcs,gyro_rate_dps,0.0488,NOMINAL
2026-04-16 06:42:00,104,Sat-A,adcs,reaction_wheel_rpm,4297.0,NOMINAL
2026-04-16 06:42:00,104,Sat-A,adcs,magnetometer_nt,-449.1,NOMINAL
2026-04-16 06:42:00,104,Sat-A,adcs,attitude_error_deg,0.257,NOMINAL
2026-04-16 06:42:00,104,Sat-A,adcs,gyro_rate_dps,0.068,NOMINAL
2026-04-16 06:43:00,104,Sat-A,adcs,reaction_wheel_rpm,4247.0,NOMINAL
2026-04-16 06:43:00,104,Sat-A,adcs,magnetometer_nt,-441.1,NOMINAL
2026-04-16 06:43:00,104,Sat-A,adcs,attitude_error_deg,0.396,NOMINAL
2026-04-16 06:43:00,104,Sat-A,adcs,gyro_rate_dps,0.0699,NOMINAL
2026-04-16 06:44:00,104,Sat-A,adcs,reaction_wheel_rpm,4130.0,NOMINAL
2026-04-16 06:44:00,104,Sat-A,adcs,magnetometer_nt,-443.1,NOMINAL
2026-04-16 06:44:00,104,Sat-A,adcs,attitude_error_deg,0.668,NOMINAL
2026-04-16 06:44:00,104,Sat-A,adcs,gyro_rate_dps,0.1153,NOMINAL
2026-04-16 06:45:00,104,Sat-A,adcs,reaction_wheel_rpm,3969.0,NOMINAL
2026-04-16 06:45:00,104,Sat-A,adcs,magnetometer_nt,-431.0,NOMINAL
2026-04-16 06:45:00,104,Sat-A,adcs,attitude_error_deg,0.777,NOMINAL
2026-04-16 06:45:00,104,Sat-A,adcs,gyro_rate_dps,0.1549,NOMINAL
2026-04-16 06:46:00,104,Sat-A,adcs,reaction_wheel_rpm,3776.0,NOMINAL
2026-04-16 06:46:00,104,Sat-A,adcs,magnetometer_nt,-423.9,NOMINAL
2026-04-16 06:46:00,104,Sat-A,adcs,attitude_error_deg,0.897,NOMINAL
2026-04-16 06:46:00,104,Sat-A,adcs,gyro_rate_dps,0.1845,NOMINAL
2026-04-16 06:47:00,104,Sat-A,adcs,reaction_wheel_rpm,3557.0,NOMINAL
2026-04-16 06:47:00,104,Sat-A,adcs,magnetometer_nt,-421.2,NOMINAL
2026-04-16 06:47:00,104,Sat-A,adcs,attitude_error_deg,0.72,NOMINAL
2026-04-16 06:47:00,104,Sat-A,adcs,gyro_rate_dps,0.2059,NOMINAL
2026-04-16 06:48:00,104,Sat-A,adcs,reaction_wheel_rpm,3344.0,NOMINAL
2026-04-16 06:48:00,104,Sat-A,adcs,magnetometer_nt,-401.6,NOMINAL
2026-04-16 06:48:00,104,Sat-A,adcs,attitude_error_deg,0.511,NOMINAL
2026-04-16 06:48:00,104,Sat-A,adcs,gyro_rate_dps,0.2558,NOMINAL
2026-04-16 06:49:00,104,Sat-A,adcs,reaction_wheel_rpm,3128.0,NOMINAL
2026-04-16 06:49:00,104,Sat-A,adcs,magnetometer_nt,-386.1,NOMINAL
2026-04-16 06:49:00,104,Sat-A,adcs,attitude_error_deg,0.328,NOMINAL
2026-04-16 06:49:00,104,Sat-A,adcs,gyro_rate_dps,0.2359,NOMINAL
2026-04-16 06:50:00,104,Sat-A,adcs,reaction_wheel_rpm,2944.0,NOMINAL
2026-04-16 06:50:00,104,Sat-A,adcs,magnetometer_nt,-368.2,NOMINAL
2026-04-16 06:50:00,104,Sat-A,adcs,attitude_error_deg,0.1,NOMINAL
2026-04-16 06:50:00,104,Sat-A,adcs,gyro_rate_dps,0.244,NOMINAL
2026-04-16 06:51:00,104,Sat-A,adcs,reaction_wheel_rpm,2808.0,NOMINAL
2026-04-16 06:51:00,104,Sat-A,adcs,magnetometer_nt,-353.3,NOMINAL
2026-04-16 06:51:00,104,Sat-A,adcs,attitude_error_deg,0.095,NOMINAL
2026-04-16 06:51:00,104,Sat-A,adcs,gyro_rate_dps,0.2332,NOMINAL
2026-04-16 06:52:00,104,Sat-A,adcs,reaction_wheel_rpm,2728.0,NOMINAL
2026-04-16 06:52:00,104,Sat-A,adcs,magnetometer_nt,-327.7,NOMINAL
2026-04-16 06:52:00,104,Sat-A,adcs,attitude_error_deg,0.258,NOMINAL
2026-04-16 06:52:00,104,Sat-A,adcs,gyro_rate_dps,0.2295,NOMINAL
2026-04-16 06:53:00,104,Sat-A,adcs,reaction_wheel_rpm,2699.0,NOMINAL
2026-04-16 06:53:00,104,Sat-A,adcs,magnetometer_nt,-307.0,NOMINAL
2026-04-16 06:53:00,104,Sat-A,adcs,attitude_error_deg,0.202,NOMINAL
2026-04-16 06:53:00,104,Sat-A,adcs,gyro_rate_dps,0.1711,NOMINAL
2026-04-16 06:54:00,104,Sat-A,adcs,reaction_wheel_rpm,2740.0,NOMINAL
2026-04-16 06:54:00,104,Sat-A,adcs,magnetometer_nt,-278.7,NOMINAL
2026-04-16 06:54:00,104,Sat-A,adcs,attitude_error_deg,0.101,NOMINAL
2026-04-16 06:54:00,104,Sat-A,adcs,gyro_rate_dps,0.1487,NOMINAL
2026-04-16 06:55:00,104,Sat-A,adcs,reaction_wheel_rpm,2843.0,NOMINAL
2026-04-16 06:55:00,104,Sat-A,adcs,magnetometer_nt,-267.3,NOMINAL
2026-04-16 06:55:00,104,Sat-A,adcs,attitude_error_deg,0.3,NOMINAL
2026-04-16 06:55:00,104,Sat-A,adcs,gyro_rate_dps,0.1136,NOMINAL
2026-04-16 06:56:00,104,Sat-A,adcs,reaction_wheel_rpm,2983.0,NOMINAL
2026-04-16 06:56:00,104,Sat-A,adcs,magnetometer_nt,-236.0,NOMINAL
2026-04-16 06:56:00,104,Sat-A,adcs,attitude_error_deg,0.501,NOMINAL
2026-04-16 06:56:00,104,Sat-A,adcs,gyro_rate_dps,0.0766,NOMINAL
2026-04-16 06:57:00,104,Sat-A,adcs,reaction_wheel_rpm,3174.0,NOMINAL
2026-04-16 06:57:00,104,Sat-A,adcs,magnetometer_nt,-204.4,NOMINAL
2026-04-16 06:57:00,104,Sat-A,adcs,attitude_error_deg,0.654,NOMINAL
2026-04-16 06:57:00,104,Sat-A,adcs,gyro_rate_dps,0.0624,NOMINAL
2026-04-16 06:58:00,104,Sat-A,adcs,reaction_wheel_rpm,3397.0,NOMINAL
2026-04-16 06:58:00,104,Sat-A,adcs,magnetometer_nt,-178.3,NOMINAL
2026-04-16 06:58:00,104,Sat-A,adcs,attitude_error_deg,0.837,NOMINAL
2026-04-16 06:58:00,104,Sat-A,adcs,gyro_rate_dps,0.0441,NOMINAL
2026-04-16 06:59:00,104,Sat-A,adcs,reaction_wheel_rpm,3609.0,NOMINAL
2026-04-16 06:59:00,104,Sat-A,adcs,magnetometer_nt,-147.8,NOMINAL
2026-04-16 06:59:00,104,Sat-A,adcs,attitude_error_deg,0.759,NOMINAL
2026-04-16 06:59:00,104,Sat-A,adcs,gyro_rate_dps,0.055,NOMINAL
2026-04-16 07:00:00,104,Sat-A,adcs,reaction_wheel_rpm,3822.0,NOMINAL
2026-04-16 07:00:00,104,Sat-A,adcs,magnetometer_nt,-118.1,NOMINAL
2026-04-16 07:00:00,104,Sat-A,adcs,attitude_error_deg,0.722,NOMINAL
2026-04-16 07:00:00,104,Sat-A,adcs,gyro_rate_dps,0.0854,NOMINAL
2026-04-16 07:01:00,104,Sat-A,adcs,reaction_wheel_rpm,4010.0,NOMINAL
2026-04-16 07:01:00,104,Sat-A,adcs,magnetometer_nt,-87.0,NOMINAL
2026-04-16 07:01:00,104,Sat-A,adcs,attitude_error_deg,0.466,NOMINAL
2026-04-16 07:01:00,104,Sat-A,adcs,gyro_rate_dps,0.0709,NOMINAL
2026-04-16 07:02:00,104,Sat-A,adcs,reaction_wheel_rpm,4162.0,NOMINAL
2026-04-16 07:02:00,104,Sat-A,adcs,magnetometer_nt,-50.8,NOMINAL
2026-04-16 07:02:00,104,Sat-A,adcs,attitude_error_deg,0.245,NOMINAL
2026-04-16 07:02:00,104,Sat-A,adcs,gyro_rate_dps,0.1096,NOMINAL
2026-04-16 07:03:00,104,Sat-A,adcs,reaction_wheel_rpm,4261.0,NOMINAL
2026-04-16 07:03:00,104,Sat-A,adcs,magnetometer_nt,-31.8,NOMINAL
2026-04-16 07:03:00,104,Sat-A,adcs,attitude_error_deg,0.077,NOMINAL
2026-04-16 07:03:00,104,Sat-A,adcs,gyro_rate_dps,0.1515,NOMINAL
2026-04-16 07:04:00,104,Sat-A,adcs,reaction_wheel_rpm,4291.0,NOMINAL
2026-04-16 07:04:00,104,Sat-A,adcs,magnetometer_nt,11.9,NOMINAL
2026-04-16 07:04:00,104,Sat-A,adcs,attitude_error_deg,0.079,NOMINAL
2026-04-16 07:04:00,104,Sat-A,adcs,gyro_rate_dps,0.197,NOMINAL
2026-04-16 07:05:00,104,Sat-A,adcs,reaction_wheel_rpm,4275.0,NOMINAL
2026-04-16 07:05:00,104,Sat-A,adcs,magnetometer_nt,41.7,NOMINAL
2026-04-16 07:05:00,104,Sat-A,adcs,attitude_error_deg,0.186,NOMINAL
